"Census Profile, 2021 Census of Population"
,,,"Vancouver, City (CY) [Census subdivision], British Columbia",,
"Mother tongue","        Athabaskan languages",,    35,"",
"Mother tongue","          Northern Athabaskan languages",,    35,"",
"Mother tongue","            Dakelh (Carrier)",,    20,"",
"Mother tongue","            Dane-zaa (Beaver)",,     0,"",
"Mother tongue","            Dene, n.o.s.",,     0,"",
"Mother tongue","            Gwich'in",,     0,"",
"Mother tongue","            Slavey-Hare languages",,     0,"",
"Mother tongue","              Deh Gah Ghotie Zhatie (South Slavey)",,     0,"",
"Mother tongue","              Satuotine Yati (North Slavey)",,     0,"",
"Mother tongue","              Slavey, n.o.s.",,     0,"",
"Mother tongue","            Tahltan languages",,     5,"",
"Mother tongue","              Kaska (Nahani)",,     5,"",
"Mother tongue","              Tahltan",,     0,"",
"Mother tongue","            Tlicho (Dogrib)",,     0,"",
"Mother tongue","            Tse'khene (Sekani)",,     0,"",
"Mother tongue","            Tsilhqot'in (Chilcotin)",,    10,"",
"Mother tongue","            Tsuu T'ina (Sarsi)",,     0,"",
"Mother tongue","            Tutchone languages",,     0,"",
"Mother tongue","              Northern Tutchone",,     0,"",
"Mother tongue","              Southern Tutchone",,     0,"",
"Mother tongue","              Tutchone, n.o.s.",,     0,"",
"Mother tongue","            Wetsuwet'en-Babine",,     0,"",
"Mother tongue","          Tlingit",,     0,"",
"Mother tongue","          Athabaskan languages, n.i.e.",,     0,"",
"Mother tongue","        Haida",,     5,"",
"Mother tongue","        Inuktut (Inuit) languages",,     5,"",
"Mother tongue","          Inuinnaqtun (Inuvialuktun)",,     0,"",
"Mother tongue","            Inuinnaqtun",,     0,"",
"Mother tongue","            Inuvialuktun",,     0,"",
"Mother tongue","          Inuktitut",,     5,"",
"Mother tongue","          Inuktut (Inuit) languages, n.i.e.",,     0,"",
"Mother tongue","        Iroquoian languages",,     0,"",
"Mother tongue","          Cayuga",,     0,"",
"Mother tongue","          Mohawk",,     0,"",
"Mother tongue","          Oneida",,     0,"",
"Mother tongue","          Iroquoian languages, n.i.e.",,     0,"",
"Mother tongue","        Ktunaxa (Kutenai)",,     5,"",
"Mother tongue","        Michif",,     0,"",
"Mother tongue","        Salish languages",,    15,"",
"Mother tongue","          Halkomelem",,     0,"",
"Mother tongue","          Lillooet",,     0,"",
"Mother tongue","          Ntlakapamux (Thompson)",,     0,"",
"Mother tongue","          Secwepemctsin (Shuswap)",,     5,"",
"Mother tongue","          Squamish",,     0,"",
"Mother tongue","          Straits",,     0,"",
"Mother tongue","          Syilx (Okanagan)",,     0,"",
"Mother tongue","          Salish languages, n.i.e.",,     0,"",
"Mother tongue","        Siouan languages",,     5,"",
"Mother tongue","          Assiniboine",,     0,"",
"Mother tongue","          Dakota",,     0,"",
"Mother tongue","          Stoney",,     0,"",
"Mother tongue","          Siouan languages, n.i.e.",,     0,"",
"Mother tongue","        Tsimshian languages",,    45,"",
"Mother tongue","          Gitxsan (Gitksan)",,    20,"",
"Mother tongue","          Nisga'a",,    15,"",
"Mother tongue","          Tsimshian",,    10,"",
"Mother tongue","        Wakashan languages",,    25,"",
"Mother tongue","          Haisla",,     0,"",
"Mother tongue","          Heiltsuk",,    10,"",
"Mother tongue","          Kwak'wala (Kwakiutl)",,     5,"",
"Mother tongue","          Nuu-chah-nulth (Nootka)",,     0,"",
"Mother tongue","          Wakashan languages, n.i.e.",,     5,"",
"Mother tongue","        Indigenous languages, n.i.e.",,     5,"",
"Mother tongue","        Indigenous languages, n.o.s.",,     5,"",
"Mother tongue","      Non-Indigenous languages",,276815,"",
"Mother tongue","        Afro-Asiatic languages",,  4930,"",
"Mother tongue","          Berber languages",,    30,"",
"Mother tongue","            Kabyle",,    15,"",
"Mother tongue","            Tamazight",,    10,"",
"Mother tongue","            Berber languages, n.i.e.",,     0,"",
"Mother tongue","          Chadic languages",,     5,"",
"Mother tongue","            Hausa",,     5,"",
"Mother tongue","            Mina",,     5,"",
"Mother tongue","          Coptic",,     0,"",
"Mother tongue","          Cushitic languages",,   240,"",
"Mother tongue","            Bilen",,     0,"",
"Mother tongue","            Oromo",,    95,"",
"Mother tongue","            Somali",,   145,"",
"Mother tongue","            Cushitic languages, n.i.e.",,     5,"",
"Mother tongue","          Semitic languages",,  4655,"",
"Mother tongue","            Amharic",,   290,"",
"Mother tongue","            Arabic",,  2965,"",
"Mother tongue","            Aramaic languages",,    85,"",
"Mother tongue","              Assyrian Neo-Aramaic",,    45,"",
"Mother tongue","              Chaldean Neo-Aramaic",,    35,"",
"Mother tongue","              Aramaic, n.o.s.",,     0,"",
"Mother tongue","            Harari",,     5,"",
"Mother tongue","            Hebrew",,  1105,"",
"Mother tongue","            Maltese",,    15,"",
"Mother tongue","            Tigrigna",,   190,"",
"Mother tongue","            Semitic languages, n.i.e.",,     0,"",
"Mother tongue","        Austro-Asiatic languages",, 12140,"",
"Mother tongue","          Khmer (Cambodian)",,   230,"",
"Mother tongue","          Vietnamese",, 11870,"",
"Mother tongue","          Austro-Asiatic languages, n.i.e",,    40,"",
"Mother tongue","        Austronesian languages",, 24020,"",
"Mother tongue","          Bikol",,   110,"",
"Mother tongue","          Bisaya, n.o.s.",,   225,"",
"Mother tongue","          Cebuano",,   655,"",
"Mother tongue","          Fijian",,    40,"",
"Mother tongue","          Hiligaynon",,   570,"",
"Mother tongue","          Ilocano",,  1840,"",
"Mother tongue","          Indonesian",,  1085,"",
"Mother tongue","          Kankanaey",,    45,"",
"Mother tongue","          Kinaray-a",,    50,"",
"Mother tongue","          Malagasy languages",,     5,"",
"Mother tongue","            Merina",,     0,"",
"Mother tongue","            Malagasy, n.o.s.",,     5,"",
"Mother tongue","          Malay",,    85,"",
"Mother tongue","          Pampangan (Kapampangan, Pampango)",,   210,"",
"Mother tongue","          Pangasinan",,   105,"",
"Mother tongue","          Tagalog (Pilipino, Filipino)",, 18675,"",
"Mother tongue","          Waray-Waray",,    65,"",
"Mother tongue","          Austronesian languages, n.i.e.",,   250,"",
"Mother tongue","        Creole languages",,   100,"",
"Mother tongue","          Haitian Creole",,    20,"",
"Mother tongue","          Jamaican English Creole",,     5,"",
"Mother tongue","          Krio",,     5,"",
"Mother tongue","          Morisyen",,    35,"",
"Mother tongue","          Sango",,     0,"",
"Mother tongue","          Creole, n.o.s.",,    10,"",
"Mother tongue","          Creole languages, n.i.e.",,    30,"",
"Mother tongue","        Dravidian languages",,  3015,"",
"Mother tongue","          Kannada",,   140,"",
"Mother tongue","          Malayalam",,   580,"",
"Mother tongue","          Tamil",,  1615,"",
"Mother tongue","          Telugu",,   665,"",
"Mother tongue","          Tulu",,    15,"",
"Mother tongue","          Dravidian languages, n.i.e.",,     5,"",
"Mother tongue","        Georgian",,    25,"",
"Mother tongue","        Hmong-Mien languages",,     0,"",
"Mother tongue","        Indo-European languages",, 86610,"",
"Mother tongue","          Albanian",,   170,"",
"Mother tongue","          Armenian",,   315,"",
"Mother tongue","          Balto-Slavic languages",, 14805,"",
"Mother tongue","            Baltic languages",,   250,"",
"Mother tongue","              Latvian",,    95,"",
"Mother tongue","              Lithuanian",,   150,"",
"Mother tongue","            Slavic languages",, 14555,"",
